COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,50.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,55.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,59.9,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,69.5,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,23.8,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,42.1,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,951251.0,B,Break
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,954293.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,955412.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,954186.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,947563.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,933005.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,917938.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,919062.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,905907.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,898720.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,878235.0,B,Break
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,865523.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,890284.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,888033.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,873913.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,875511.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,888531.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,901480.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,912633.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,905343.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,769440.0,,
JPN,Japan,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,750471.0,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,4353880.1734075,B,Break
USA,United States,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,4355727.7447066,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,4450661.1860685,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,4483126.9216195,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,4554468.0092209,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,4582279.7310907,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,4530078.0061315,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,5846311.785088,B,Break
USA,United States,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,5654260.139904,B,Break
USA,United States,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,5984971.7574204,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,5989832.9050081,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,6046499.7698876,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,6121615.9125297,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,6162599.1203196,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,6181775.7990311,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,6393041.600864,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,6512055.9800413,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,6558301.1987787,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,6626702.9693477,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,6674065.0818348,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,5703341.495165,,
USA,United States,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,6171807.385268,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,64194.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,63386.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,63473.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,64016.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,65452.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,65517.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,66191.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,67815.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,67791.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,67236.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,66612.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,66612.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,67039.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,67551.0,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,67026.550518915,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,67544.075461366,,
DNK,Denmark,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,66544.317598197,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,167054.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,157901.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,152871.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,157573.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,164272.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,172217.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,177838.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,174085.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,175872.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,151467.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,138885.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,139742.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,144612.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,138517.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,130027.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,120644.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,124620.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,123096.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,129542.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,133589.0,,
RUS,Russian Federation,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,78573.9,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,55314.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,56463.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,57612.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,58007.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,58573.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,58339.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,59196.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,60943.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,62103.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,62744.0,,
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,62718.0,B,Break
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,63701.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,64482.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,65237.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,66760.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,68756.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,69595.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,61612.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,62078.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,62671.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,57126.0,E,Estimated value
NOR,Norway,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,59211.0,E,Estimated value
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,7300.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,7299.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,6597.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,6518.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,6590.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,6667.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,6922.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,6900.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,6803.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,6503.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,6591.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,6714.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,7265.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,7601.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,7797.0,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,8298.112592,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,8843.373268,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,9497.566454,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,10286.019,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,10930.618,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,6665.141,,
CZE,Czech Republic,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,6820.176,,
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,4250.0,,
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,4458.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,4583.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,4711.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,4855.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,5145.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,5455.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,5730.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,5587.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,5647.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,5596.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,5392.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,5454.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,5611.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,5899.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,6296.0,E,Estimated value
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,7301.0,,
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,7984.0,,
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,8235.0,,
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,8167.0,,
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,6316.0,,
ISL,Iceland,T-PASS-TOT-INLD,Total inland passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,7557.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,93119.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,94410.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,96150.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,97283.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,98501.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,100081.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,101361.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,103191.0,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,105402.68420978,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,108810.25900815,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,111596.38732119,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,112871.14941234,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,114249.57077969,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,115809.44048167,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,117730.36984897,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,119547.08360765,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,122087.7072384,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,123968.541618,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,124944.24281709,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,127303.43633,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,106791.19801401,,
CHE,Switzerland,T-PASS-TOT-INLD,Total inland passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,113504.89138231,,
HRV,Croatia,T-PASS-TOT-INLD,Total inland passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,29873.0,,
HRV,Croatia,T-PASS-TOT-INLD,Total inland passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,30500.0,,
HRV,Croatia,T-PASS-TOT-INLD,Total inland passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,30600.0,,
HRV,Croatia,T-PASS-TOT-INLD,Total inland passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,30632.0,,
HRV,Croatia,T-PASS-TOT-INLD,Total inland passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,30721.0,,
HRV,Croatia,T-PASS-TOT-INLD,Total inland passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,30819.0,,
